MONTHS_SINCE_ORIGIN,DONOR_AGE,IN_HOUSE,SES,CLUSTER_CODE,INCOME_GROUP,MOR_HIT_RATE,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PER_CAPITA_INCOME,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PEP_STAR,RECENT_STAR_STATUS,FREQUENCY_STATUS_97NK,RECENT_RESPONSE_PROP,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_PROP,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_LAST_PROM_RESP,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LAST_GIFT_AMT,CARD_PROM_12,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT,FILE_CARD_GIFT,URBANICITY_e,DONOR_GENDER_e,OVERLAY_SOURCE_e,RECENCY_STATUS_96NK_e,DONATION_TYPE
17.0,53.19381906683161,0.0,3.0,21.0,3.5327377266964235,0.0,554.0,275.0,74.0,13618.0,0.0,30.0,47.0,9.0,0.0,0.0,2.0,0.125,20.0,0.0,0.0,1.0,0.0,20.0,8.0,18.0,40.0,2.0,20.0,0.0,20.0,6.0,13.0,18.0,20.0,0.0,2.0,1.0,2.0,3.0,B
29.0,41.0,0.0,1.0,35.0,7.0,0.0,1276.0,523.0,91.0,16775.0,2.0,29.0,63.0,21.0,1.0,0.0,2.0,0.214,32.33,0.28600000000000003,32.5,3.0,2.0,19.0,11.0,26.0,97.0,3.0,32.33,15.0,32.0,6.0,13.0,19.0,29.0,2.0,3.0,1.0,3.0,0.0,B
41.0,47.0,0.0,1.0,14.0,7.0,1.0,1155.0,612.0,92.0,20398.0,0.0,26.0,69.0,5.0,1.0,1.0,3.0,0.313,10.2,0.25,5.5,5.0,2.0,15.0,11.0,25.0,54.0,6.0,9.0,17.0,20.0,4.0,8.0,15.0,41.0,3.0,2.0,1.0,0.0,4.0,B
53.0,33.0,0.0,2.0,18.0,4.7362916742442485,0.0,899.0,396.0,81.0,15973.0,0.0,23.0,37.0,18.0,0.0,0.0,1.0,0.105,12.0,0.125,15.0,2.0,1.0,16.0,14.0,36.0,32.0,4.0,8.0,12.0,15.0,6.0,13.0,16.0,53.0,2.0,2.0,0.0,2.0,0.0,C
29.0,49.0,0.0,1.0,22.0,2.0,8.0,583.0,360.0,7.0,24198.0,3.0,13.0,37.0,8.0,0.0,0.0,2.0,0.231,9.67,0.16699999999999998,9.0,3.0,1.0,17.0,10.0,22.0,29.0,3.0,9.67,10.0,15.0,6.0,12.0,17.0,27.0,1.0,0.0,0.0,0.0,3.0,C
53.0,53.89987166027638,0.0,1.0,35.0,3.0,0.0,1034.0,511.0,95.0,19422.0,1.0,24.0,45.0,13.0,1.0,1.0,3.0,0.267,11.5,0.28600000000000003,13.0,4.0,2.0,19.0,13.0,35.0,63.0,7.0,9.0,11.0,10.0,4.0,9.0,19.0,53.0,4.0,3.0,0.0,3.0,4.0,D
29.0,45.0,0.0,2.0,17.0,4.0,0.0,629.0,315.0,7.0,14775.0,0.0,18.0,43.0,7.0,1.0,0.0,4.0,0.333,11.0,0.25,10.0,6.0,2.0,18.0,12.0,31.0,66.0,6.0,11.0,2.0,12.0,6.0,15.0,18.0,33.0,2.0,2.0,0.0,0.0,0.0,D
29.0,29.0,0.0,1.0,24.0,5.0,5.0,998.0,488.0,72.0,29540.0,0.0,46.0,33.0,39.0,1.0,0.0,3.0,0.308,6.25,0.333,5.0,4.0,2.0,19.0,10.0,25.0,25.0,4.0,6.25,5.0,10.0,6.0,14.0,19.0,27.0,2.0,0.0,0.0,1.0,3.0,D
125.0,60.0,0.0,2.0,25.0,5.0,5.0,878.0,310.0,41.0,22281.0,0.0,45.0,34.0,21.0,0.0,0.0,1.0,0.05,15.0,0.0,0.0,1.0,0.0,30.0,30.0,72.0,152.0,15.0,10.13,13.0,10.0,5.0,12.0,18.0,124.0,4.0,0.0,0.0,0.0,0.0,C
137.0,51.0,0.0,1.0,24.0,5.0,3.0,1173.0,503.0,83.0,21302.0,0.0,36.0,25.0,30.0,1.0,1.0,4.0,0.364,9.75,0.545,9.67,8.0,6.0,22.0,36.0,81.0,259.0,29.0,8.93,47.0,11.0,6.0,14.0,22.0,126.0,20.0,0.0,0.0,0.0,4.0,D
41.0,65.0,0.0,1.0,15.0,5.0,3.0,1717.0,443.0,63.0,21385.0,0.0,19.0,36.0,18.0,1.0,0.0,3.0,0.235,10.75,0.333,11.0,4.0,3.0,21.0,14.0,33.0,54.0,6.0,9.0,7.0,6.0,6.0,13.0,17.0,40.0,4.0,2.0,0.0,0.0,0.0,D
137.0,39.0,0.0,1.0,12.0,6.0,0.0,1098.0,541.0,90.0,24464.0,0.0,35.0,41.0,21.0,1.0,0.0,1.0,0.059,14.0,0.14300000000000002,14.0,1.0,1.0,21.0,30.0,79.0,160.0,19.0,8.42,11.0,14.0,5.0,12.0,21.0,129.0,13.0,2.0,1.0,3.0,0.0,D
29.0,75.0,0.0,1.0,11.0,5.0,2.0,821.0,361.0,54.0,16822.0,1.0,24.0,58.0,15.0,0.0,0.0,2.0,0.188,20.33,0.28600000000000003,23.0,3.0,2.0,21.0,11.0,28.0,61.0,3.0,20.33,10.0,25.0,6.0,13.0,21.0,32.0,2.0,2.0,0.0,0.0,0.0,B
77.0,54.0,0.0,2.0,40.0,4.0,0.0,858.0,388.0,82.0,19457.0,0.0,49.0,30.0,28.0,1.0,1.0,4.0,0.381,10.13,0.545,10.0,8.0,6.0,23.0,23.0,60.0,218.0,28.0,7.79,9.0,10.0,6.0,13.0,23.0,68.0,13.0,3.0,0.0,0.0,4.0,D
41.0,48.0,0.0,2.0,49.0,4.0,3.0,681.0,318.0,80.0,12180.0,3.0,31.0,31.0,15.0,1.0,0.0,3.0,0.238,7.8,0.2,8.0,5.0,2.0,18.0,16.0,37.0,59.0,8.0,7.38,5.0,10.0,6.0,13.0,17.0,43.0,4.0,1.0,0.0,0.0,0.0,C
113.0,64.09834253702394,0.0,3.0,41.0,3.2273485148252017,0.0,670.0,268.0,67.0,13147.0,0.0,36.0,12.0,54.0,1.0,0.0,1.0,0.364,11.25,0.444,11.25,4.0,4.0,21.0,22.0,46.0,118.0,16.0,7.38,21.0,25.0,5.0,9.0,21.0,113.0,8.0,3.0,1.0,2.0,0.0,B
17.0,53.65044981891042,0.0,2.0,49.0,3.3830412182055336,0.0,477.0,301.0,75.0,13345.0,0.0,27.0,27.0,37.0,0.0,0.0,4.0,0.429,6.67,0.5,5.0,3.0,2.0,17.0,9.0,21.0,35.0,6.0,5.83,6.0,4.0,6.0,14.0,16.0,21.0,3.0,1.0,0.0,2.0,3.0,E
137.0,41.0,0.0,1.0,34.0,7.0,2.0,794.0,323.0,76.0,21758.0,0.0,41.0,15.0,55.0,1.0,4.0,1.0,0.1,14.0,0.222,14.0,2.0,2.0,24.0,32.0,76.0,238.0,22.0,10.82,10.0,15.0,6.0,11.0,24.0,129.0,14.0,3.0,0.0,0.0,0.0,C
137.0,54.0,0.0,2.0,39.0,3.0,9.0,706.0,333.0,90.0,14155.0,0.0,42.0,17.0,13.0,1.0,1.0,2.0,0.1,6.0,0.1,5.0,2.0,1.0,29.0,31.0,73.0,113.0,22.0,5.14,8.0,5.0,6.0,11.0,19.0,107.0,9.0,3.0,1.0,0.0,4.0,E
137.0,54.0,0.0,2.0,17.0,5.0,12.0,871.0,408.0,50.0,16480.0,1.0,27.0,45.0,24.0,1.0,7.0,1.0,0.15,12.33,0.111,10.0,3.0,1.0,16.0,29.0,64.0,102.0,9.0,11.33,6.0,15.0,5.0,13.0,16.0,119.0,6.0,2.0,1.0,0.0,0.0,C
17.0,50.50683147309948,0.0,2.0,43.0,3.83378086145926,0.0,562.0,280.0,79.0,10622.0,0.0,24.0,49.0,22.0,0.0,0.0,1.0,0.14300000000000002,15.0,0.333,15.0,1.0,1.0,21.0,5.0,13.0,15.0,1.0,15.0,0.0,15.0,3.0,8.0,21.0,21.0,1.0,1.0,0.0,2.0,2.0,C
89.0,59.78510266208204,0.0,2.0,43.0,3.3804031786008872,0.0,571.0,217.0,82.0,12055.0,1.0,41.0,41.0,25.0,1.0,1.0,4.0,0.227,9.6,0.364,9.0,5.0,4.0,19.0,26.0,67.0,143.0,16.0,8.94,7.0,10.0,6.0,14.0,18.0,81.0,11.0,1.0,0.0,2.0,4.0,C
101.0,50.0,0.0,2.0,18.0,3.8340339859813968,0.0,792.0,260.0,40.0,14354.0,4.0,40.0,27.0,39.0,1.0,0.0,1.0,0.083,20.0,0.2,20.0,1.0,1.0,21.0,18.0,44.0,102.0,9.0,11.33,17.0,20.0,4.0,12.0,21.0,93.0,8.0,2.0,1.0,2.0,0.0,D
125.0,76.0,0.0,2.0,17.0,3.0,20.0,656.0,304.0,40.0,14123.0,0.0,29.0,20.0,20.0,1.0,7.0,1.0,0.15,9.67,0.111,7.0,3.0,1.0,16.0,30.0,76.0,147.0,20.0,7.35,8.0,11.0,5.0,14.0,16.0,121.0,9.0,2.0,0.0,0.0,0.0,C
113.0,83.0,0.0,1.0,35.0,4.177311979678974,0.0,991.0,493.0,93.0,17344.0,0.0,29.0,51.0,17.0,1.0,1.0,3.0,0.421,10.75,0.636,10.57,8.0,7.0,23.0,28.0,76.0,486.0,49.0,9.92,10.0,10.0,5.0,15.0,23.0,105.0,23.0,3.0,0.0,2.0,4.0,D
29.0,53.44090420802164,0.0,2.0,47.0,3.690718889824031,0.0,503.0,239.0,71.0,10308.0,1.0,25.0,28.0,40.0,0.0,0.0,1.0,0.14300000000000002,20.0,0.28600000000000003,20.0,2.0,2.0,16.0,11.0,23.0,40.0,2.0,20.0,20.0,30.0,6.0,13.0,16.0,27.0,2.0,1.0,0.0,2.0,0.0,C
101.0,39.0,0.0,1.0,35.0,5.0,8.0,1094.0,412.0,79.0,23020.0,0.0,41.0,33.0,19.0,0.0,0.0,2.0,0.105,17.5,0.125,25.0,2.0,1.0,23.0,22.0,49.0,63.0,8.0,7.88,23.0,25.0,6.0,13.0,23.0,92.0,5.0,3.0,0.0,0.0,0.0,D
29.0,76.0,0.0,2.0,39.0,2.0,8.0,866.0,457.0,90.0,15079.0,1.0,25.0,38.0,31.0,0.0,0.0,1.0,0.16699999999999998,10.0,0.2,5.0,2.0,1.0,18.0,8.0,20.0,20.0,2.0,10.0,10.0,15.0,4.0,10.0,18.0,28.0,1.0,3.0,1.0,0.0,0.0,C
101.0,51.0,0.0,2.0,39.0,4.0,9.0,684.0,282.0,61.0,13025.0,0.0,32.0,26.0,17.0,0.0,0.0,1.0,0.118,12.5,0.0,0.0,2.0,0.0,19.0,24.0,55.0,75.0,5.0,15.0,10.0,15.0,6.0,13.0,19.0,100.0,2.0,3.0,1.0,0.0,0.0,C
137.0,80.0,0.0,2.0,44.0,3.0,19.0,756.0,334.0,86.0,15669.0,0.0,19.0,0.0,69.0,1.0,1.0,2.0,0.25,10.75,0.444,10.75,4.0,4.0,17.0,29.0,75.0,134.0,21.0,6.38,9.0,11.0,6.0,16.0,17.0,128.0,14.0,1.0,1.0,0.0,4.0,C
77.0,46.0,0.0,2.0,40.0,6.0,16.0,1205.0,511.0,86.0,20125.0,0.0,42.0,17.0,27.0,0.0,0.0,1.0,0.136,14.0,0.273,14.0,3.0,3.0,22.0,21.0,50.0,101.0,8.0,12.63,15.0,15.0,6.0,12.0,22.0,68.0,5.0,3.0,0.0,0.0,0.0,D
29.0,50.13323929578601,0.0,3.0,51.0,5.0,0.0,442.0,218.0,78.0,9399.0,0.0,28.0,36.0,31.0,0.0,0.0,1.0,0.154,15.0,0.333,15.0,2.0,2.0,23.0,9.0,22.0,30.0,2.0,15.0,10.0,20.0,4.0,10.0,23.0,29.0,2.0,1.0,1.0,3.0,0.0,B
137.0,61.477989255435546,0.0,3.0,51.0,2.9539479114895584,0.0,442.0,218.0,78.0,9399.0,0.0,28.0,36.0,31.0,1.0,0.0,1.0,0.053,20.0,0.0,0.0,1.0,0.0,26.0,23.0,55.0,55.0,6.0,9.17,15.0,20.0,4.0,9.0,26.0,116.0,4.0,1.0,0.0,2.0,0.0,E
137.0,75.0,0.0,2.0,40.0,7.0,14.0,1010.0,505.0,94.0,16107.0,1.0,31.0,48.0,23.0,1.0,10.0,1.0,0.15,11.33,0.111,10.0,3.0,1.0,19.0,31.0,74.0,128.0,16.0,8.0,9.0,12.0,5.0,12.0,19.0,114.0,7.0,3.0,1.0,0.0,0.0,D
89.0,63.0,0.0,2.0,25.0,6.0,2.0,657.0,331.0,24.0,14209.0,1.0,25.0,44.0,19.0,1.0,3.0,1.0,0.25,8.2,0.4,7.75,5.0,4.0,23.0,22.0,58.0,121.0,15.0,8.07,13.0,11.0,5.0,11.0,23.0,80.0,9.0,0.0,0.0,0.0,0.0,D
29.0,51.17475219031418,0.0,3.0,31.0,3.374447565430482,0.0,601.0,249.0,51.0,11235.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.077,20.0,0.2,20.0,1.0,1.0,16.0,9.0,22.0,30.0,2.0,15.0,10.0,20.0,5.0,11.0,16.0,31.0,1.0,0.0,1.0,2.0,0.0,B
113.0,39.0,0.0,1.0,35.0,5.0,0.0,991.0,493.0,93.0,17344.0,0.0,29.0,51.0,17.0,1.0,0.0,3.0,0.25,8.6,0.111,5.0,5.0,1.0,15.0,23.0,59.0,87.0,15.0,5.8,8.0,10.0,5.0,13.0,15.0,93.0,8.0,3.0,1.0,3.0,0.0,E
53.0,60.0,0.0,1.0,35.0,4.0,9.0,991.0,493.0,93.0,17344.0,0.0,29.0,51.0,17.0,1.0,1.0,4.0,0.381,9.13,0.545,9.5,8.0,6.0,16.0,18.0,49.0,101.0,13.0,7.77,7.0,3.0,6.0,16.0,15.0,53.0,9.0,3.0,0.0,0.0,4.0,E
113.0,56.065631304877435,0.0,1.0,35.0,4.9069259191541175,0.0,1236.0,461.0,88.0,17784.0,0.0,22.0,47.0,9.0,0.0,0.0,2.0,0.294,7.8,0.333,9.67,5.0,3.0,25.0,17.0,43.0,86.0,16.0,5.38,13.0,15.0,4.0,8.0,25.0,103.0,7.0,3.0,1.0,2.0,0.0,E
53.0,52.75439590587555,0.0,1.0,11.0,5.0,2.0,894.0,423.0,58.0,19549.0,0.0,23.0,34.0,16.0,0.0,0.0,1.0,0.105,15.0,0.25,15.0,2.0,2.0,22.0,15.0,42.0,46.0,4.0,11.5,10.0,15.0,5.0,11.0,22.0,52.0,2.0,2.0,1.0,0.0,0.0,B
89.0,59.0,0.0,1.0,24.0,6.0,20.0,1458.0,643.0,92.0,21122.0,0.0,37.0,57.0,25.0,1.0,1.0,2.0,0.16699999999999998,8.0,0.25,7.0,3.0,2.0,15.0,21.0,57.0,82.0,12.0,6.83,5.0,10.0,5.0,13.0,15.0,81.0,7.0,0.0,1.0,0.0,4.0,E
29.0,46.0,0.0,1.0,24.0,5.0,7.0,1245.0,618.0,95.0,21467.0,0.0,36.0,52.0,10.0,1.0,0.0,4.0,0.462,7.67,0.5,8.67,6.0,3.0,16.0,10.0,27.0,51.0,7.0,7.29,8.0,10.0,6.0,16.0,16.0,29.0,3.0,0.0,0.0,0.0,0.0,E
113.0,54.0,0.0,2.0,40.0,7.0,0.0,935.0,419.0,94.0,16922.0,0.0,31.0,34.0,22.0,0.0,0.0,1.0,0.105,15.0,0.222,15.0,2.0,2.0,17.0,28.0,72.0,157.0,14.0,11.21,9.0,16.0,6.0,14.0,17.0,113.0,7.0,3.0,0.0,0.0,0.0,D
137.0,66.0,0.0,2.0,27.0,3.814999829089944,0.0,679.0,475.0,81.0,13724.0,2.0,48.0,51.0,25.0,1.0,1.0,3.0,0.211,8.25,0.375,5.67,4.0,3.0,19.0,28.0,63.0,89.0,16.0,5.56,13.0,7.0,6.0,13.0,19.0,123.0,10.0,0.0,0.0,2.0,4.0,E
89.0,49.0,0.0,1.0,34.0,2.0,2.0,929.0,403.0,48.0,15864.0,0.0,29.0,65.0,10.0,1.0,1.0,2.0,0.1,10.0,0.0,0.0,2.0,0.0,18.0,22.0,62.0,94.0,12.0,7.83,7.0,10.0,6.0,13.0,18.0,81.0,5.0,3.0,0.0,0.0,4.0,D
41.0,55.71043492799238,0.0,1.0,35.0,3.0,0.0,1067.0,481.0,83.0,17607.0,2.0,40.0,50.0,17.0,0.0,0.0,2.0,0.15,11.67,0.111,10.0,3.0,1.0,18.0,14.0,33.0,45.0,4.0,11.25,5.0,15.0,6.0,12.0,18.0,40.0,1.0,3.0,0.0,1.0,0.0,C
101.0,79.0,0.0,1.0,35.0,5.0,8.0,1025.0,425.0,76.0,17688.0,2.0,40.0,50.0,17.0,1.0,1.0,2.0,0.136,13.33,0.091,15.0,3.0,1.0,17.0,27.0,71.0,195.0,15.0,13.0,10.0,15.0,6.0,15.0,17.0,92.0,6.0,3.0,1.0,0.0,4.0,D
137.0,60.80000307316082,0.0,1.0,35.0,4.912529545227889,0.0,1067.0,481.0,83.0,17607.0,2.0,40.0,50.0,17.0,1.0,1.0,2.0,0.16699999999999998,13.67,0.222,14.5,3.0,2.0,17.0,31.0,79.0,244.01,20.0,12.2,19.0,19.0,6.0,14.0,17.0,130.0,13.0,3.0,1.0,2.0,4.0,D
101.0,47.0,0.0,2.0,27.0,4.459390280024008,0.0,687.0,379.0,91.0,12223.0,5.0,31.0,75.0,4.0,0.0,0.0,2.0,0.056,25.0,0.125,25.0,1.0,1.0,21.0,24.0,58.0,97.0,7.0,13.86,20.0,10.0,6.0,13.0,18.0,105.0,4.0,0.0,0.0,2.0,0.0,B
137.0,64.35836910053516,0.0,2.0,44.0,4.0,4.0,3077.0,620.0,38.0,29524.0,0.0,30.0,53.0,9.0,1.0,1.0,4.0,0.474,5.56,0.636,5.0,9.0,7.0,17.0,33.0,82.0,174.0,33.0,5.27,5.0,5.0,6.0,14.0,17.0,121.0,18.0,1.0,0.0,0.0,4.0,E
29.0,47.0,0.0,1.0,35.0,7.0,0.0,1003.0,506.0,95.0,16019.0,0.0,29.0,67.0,10.0,1.0,0.0,4.0,0.316,11.0,0.333,10.67,6.0,3.0,15.0,13.0,30.0,66.0,6.0,11.0,2.0,12.0,6.0,13.0,15.0,32.0,3.0,3.0,1.0,0.0,0.0,C
89.0,55.21209892989218,0.0,1.0,24.0,5.508583830394664,0.0,1671.0,662.0,96.0,23530.0,0.0,36.0,52.0,10.0,0.0,0.0,1.0,0.059,15.0,0.0,0.0,1.0,0.0,18.0,15.0,39.0,46.0,5.0,9.2,10.0,15.0,4.0,10.0,18.0,92.0,2.0,0.0,0.0,2.0,0.0,C
65.0,68.0,0.0,2.0,40.0,7.0,2.0,866.0,463.0,94.0,15563.0,2.0,34.0,39.0,23.0,1.0,1.0,2.0,0.15,10.67,0.1,12.0,3.0,1.0,21.0,20.0,48.0,83.0,11.0,7.55,7.0,12.0,6.0,14.0,21.0,57.0,6.0,3.0,1.0,0.0,4.0,D
137.0,38.0,0.0,2.0,40.0,5.0,1.0,948.0,531.0,93.0,19537.0,0.0,40.0,44.0,17.0,1.0,1.0,4.0,0.474,5.0,0.5,5.0,9.0,5.0,15.0,32.0,79.0,181.0,33.0,5.48,7.0,5.0,5.0,12.0,15.0,128.0,18.0,3.0,0.0,0.0,4.0,E
41.0,69.0,0.0,2.0,17.0,5.0,11.0,860.0,324.0,34.0,15491.0,0.0,26.0,23.0,29.0,0.0,0.0,1.0,0.111,14.5,0.125,9.0,2.0,1.0,20.0,13.0,31.0,34.0,3.0,11.33,15.0,20.0,6.0,12.0,20.0,40.0,1.0,2.0,1.0,0.0,0.0,B
41.0,57.77002229284418,0.0,1.0,23.0,4.290905607626247,0.0,2152.0,389.0,29.0,28753.0,2.0,25.0,20.0,52.0,1.0,1.0,3.0,0.3,12.33,0.364,13.0,6.0,4.0,18.0,17.0,40.0,111.0,10.0,11.1,15.0,12.0,6.0,13.0,18.0,45.0,6.0,0.0,0.0,2.0,4.0,D
41.0,53.0,0.0,1.0,11.0,5.0,3.0,1216.0,541.0,88.0,29297.0,0.0,25.0,30.0,35.0,1.0,0.0,4.0,0.318,6.43,0.273,6.33,7.0,3.0,16.0,17.0,39.0,65.0,11.0,5.91,3.0,6.0,6.0,12.0,16.0,45.0,5.0,2.0,0.0,0.0,0.0,D
29.0,58.719619370860386,0.0,1.0,13.0,4.10809129234534,0.0,1602.0,309.0,35.0,19258.0,0.0,38.0,20.0,59.0,1.0,0.0,4.0,0.5379999999999999,8.14,0.667,6.5,7.0,4.0,15.0,10.0,26.0,63.0,8.0,7.88,12.0,15.0,6.0,13.0,15.0,29.0,4.0,2.0,1.0,2.0,0.0,C
101.0,63.0,0.0,1.0,13.0,6.0,0.0,4220.0,982.0,83.0,68148.0,0.0,40.0,24.0,35.0,0.0,0.0,1.0,0.118,18.0,0.25,18.0,2.0,2.0,16.0,21.0,51.0,72.0,6.0,12.0,14.0,19.0,6.0,14.0,16.0,90.0,3.0,2.0,1.0,3.0,0.0,C
89.0,49.0,0.0,1.0,14.0,6.0,3.0,2159.0,871.0,98.0,39328.0,5.0,46.0,36.0,24.0,1.0,4.0,1.0,0.14300000000000002,12.5,0.0,0.0,2.0,0.0,25.0,15.0,46.0,66.0,9.0,7.33,12.0,15.0,2.0,6.0,25.0,81.0,4.0,2.0,0.0,0.0,0.0,B
65.0,45.0,0.0,2.0,18.0,5.0,5.0,803.0,423.0,84.0,19029.0,0.0,29.0,9.0,60.0,0.0,0.0,1.0,0.067,15.0,0.0,0.0,1.0,0.0,18.0,13.0,38.0,35.0,3.0,11.67,10.0,15.0,4.0,12.0,18.0,57.0,2.0,2.0,0.0,0.0,0.0,C
29.0,54.3463010553579,0.0,3.0,31.0,2.0,0.0,745.0,304.0,20.0,14465.0,0.0,12.0,45.0,17.0,1.0,0.0,4.0,0.385,5.4,0.5,5.0,5.0,3.0,19.0,10.0,24.0,31.0,6.0,5.17,2.0,6.0,6.0,13.0,19.0,29.0,3.0,0.0,0.0,1.0,0.0,E
41.0,83.0,0.0,1.0,12.0,1.0,8.0,550.0,144.0,37.0,10249.0,0.0,34.0,44.0,38.0,1.0,5.0,1.0,0.238,14.8,0.091,15.0,5.0,1.0,17.0,17.0,38.0,84.0,6.0,14.0,15.0,25.0,6.0,13.0,17.0,39.0,2.0,2.0,0.0,1.0,0.0,B
89.0,50.0,0.0,1.0,35.0,2.0,2.0,896.0,441.0,92.0,17474.0,1.0,36.0,40.0,22.0,0.0,0.0,1.0,0.053,25.0,0.0,0.0,1.0,0.0,26.0,18.0,48.0,49.0,5.0,9.8,22.0,25.0,5.0,10.0,26.0,81.0,2.0,3.0,1.0,0.0,0.0,B
101.0,49.0,0.0,1.0,14.0,7.079000716759424,0.0,3306.0,1090.0,98.0,34893.0,0.0,36.0,46.0,13.0,1.0,7.0,1.0,0.095,19.0,0.2,19.0,2.0,2.0,22.0,26.0,62.0,151.0,10.0,15.1,11.0,19.0,6.0,12.0,22.0,92.0,8.0,2.0,0.0,2.0,0.0,B
17.0,75.0,0.0,3.0,31.0,5.0,8.0,512.0,190.0,23.0,9317.0,0.0,13.0,46.0,35.0,0.0,0.0,1.0,0.14300000000000002,20.0,0.333,20.0,1.0,1.0,21.0,6.0,15.0,20.0,1.0,20.0,0.0,20.0,3.0,8.0,21.0,21.0,1.0,0.0,1.0,1.0,3.0,B
53.0,57.66209752964586,0.0,3.0,51.0,2.604354278839916,0.0,406.0,183.0,66.0,8848.0,0.0,26.0,30.0,31.0,1.0,1.0,4.0,0.722,8.08,0.818,8.0,13.0,9.0,17.0,20.0,45.0,201.0,27.0,7.44,5.0,10.0,6.0,14.0,17.0,51.0,12.0,1.0,0.0,2.0,4.0,D
137.0,64.74748323724394,0.0,2.0,47.0,3.0,1.0,448.0,192.0,72.0,9533.0,0.0,21.0,41.0,28.0,1.0,11.0,1.0,0.105,10.0,0.125,10.0,2.0,1.0,16.0,30.0,79.0,141.0,17.0,8.29,8.0,10.0,5.0,13.0,16.0,127.0,12.0,1.0,1.0,0.0,0.0,D
29.0,61.0,0.0,2.0,38.0,5.0,6.0,928.0,243.0,43.0,17216.0,0.0,27.0,27.0,27.0,0.0,0.0,2.0,0.091,15.0,0.2,15.0,1.0,1.0,24.0,9.0,22.0,35.0,2.0,17.5,5.0,20.0,6.0,13.0,19.0,24.0,1.0,3.0,1.0,0.0,3.0,B
41.0,52.0,0.0,2.0,38.0,3.966486132337716,0.0,553.0,279.0,81.0,12145.0,0.0,25.0,32.0,19.0,1.0,1.0,2.0,0.25,12.0,0.182,7.5,5.0,2.0,20.0,17.0,40.0,80.0,10.0,8.0,18.0,20.0,6.0,13.0,20.0,44.0,4.0,3.0,1.0,2.0,4.0,C
29.0,55.72976341222228,0.0,2.0,39.0,3.0,1.0,717.0,327.0,89.0,12615.0,0.0,29.0,34.0,28.0,0.0,0.0,3.0,0.375,10.0,0.5,10.0,3.0,2.0,16.0,8.0,18.0,30.0,3.0,10.0,0.0,10.0,6.0,13.0,16.0,23.0,2.0,3.0,0.0,0.0,3.0,D
17.0,47.0,0.0,2.0,45.0,2.0,2.0,775.0,354.0,88.0,14170.0,0.0,30.0,17.0,34.0,0.0,0.0,1.0,0.2,18.0,0.5,18.0,1.0,1.0,16.0,5.0,13.0,18.0,1.0,18.0,0.0,18.0,4.0,11.0,16.0,16.0,1.0,1.0,1.0,0.0,2.0,B
89.0,59.5498493562416,0.0,2.0,49.0,3.0,0.0,571.0,238.0,71.0,11412.0,0.0,27.0,35.0,35.0,1.0,1.0,4.0,0.353,4.5,0.333,4.67,6.0,3.0,18.0,21.0,55.0,62.0,14.0,4.43,5.0,3.0,6.0,11.0,18.0,79.0,6.0,1.0,0.0,3.0,4.0,E
41.0,59.20276686230382,0.0,2.0,49.0,1.0,0.0,825.0,281.0,85.0,11946.0,0.0,27.0,27.0,31.0,0.0,0.0,2.0,0.059,20.0,0.14300000000000002,20.0,1.0,1.0,21.0,12.0,32.0,45.0,3.0,15.0,10.0,15.0,6.0,12.0,18.0,40.0,2.0,1.0,0.0,3.0,0.0,D
89.0,69.0,0.0,2.0,48.0,1.0,0.0,718.0,206.0,88.0,11129.0,0.0,31.0,18.0,56.0,1.0,0.0,2.0,0.1,11.0,0.222,11.0,2.0,2.0,17.0,24.0,63.0,93.0,16.0,5.81,10.0,12.0,6.0,13.0,17.0,86.0,6.0,1.0,0.0,3.0,0.0,D
125.0,66.24231173944268,0.0,2.0,48.0,4.0,0.0,710.0,198.0,88.0,11679.0,0.0,31.0,18.0,56.0,1.0,6.0,1.0,0.17600000000000002,10.0,0.125,10.0,3.0,1.0,18.0,29.0,73.0,170.0,27.0,6.3,8.0,11.0,5.0,12.0,18.0,124.0,8.0,1.0,1.0,0.0,0.0,D
29.0,30.0,0.0,2.0,44.0,3.0,0.0,664.0,357.0,88.0,11747.0,0.0,25.0,36.0,25.0,0.0,0.0,4.0,0.235,10.5,0.25,10.0,4.0,2.0,17.0,12.0,29.0,48.0,5.0,9.6,6.0,6.0,6.0,13.0,15.0,33.0,2.0,1.0,1.0,0.0,0.0,D
65.0,50.0,0.0,2.0,43.0,7.0,13.0,523.0,255.0,82.0,10246.0,0.0,24.0,27.0,40.0,1.0,0.0,3.0,0.15,13.67,0.111,12.0,3.0,1.0,16.0,18.0,49.0,83.0,7.0,11.86,5.0,15.0,6.0,13.0,16.0,63.0,2.0,1.0,1.0,0.0,0.0,B
